cst_cnt,btl_cnt,line,station,date,depth_m,T_degC,salinity,O2_mL_L,Sigma_Theta,O2_sat,O_mmol_kg
34592,869474,76.7,51,2017-08-14,70,10.612,33.6625,2.848,25.80594,45.29,124.27
34592,869475,76.7,51,2017-08-14,75,10.463,33.7013,2.829,25.86225,44.85,123.16
34592,869476,76.7,51,2017-08-14,86,10.332,33.7311,2.635,25.90849,41.66,114.96
34592,869477,76.7,51,2017-08-14,100,10.051,33.8107,2.409,26.01897,37.87,105.12
34593,869490,76.7,55,2017-08-14,30,13.171,33.4116,5.012,25.13078,84.04,218.75
34593,869491,76.7,55,2017-08-14,40,12.045,33.4347,4.401,25.3675,72.08,192.08
34593,869492,76.7,55,2017-08-14,50,11.296,33.488,3.921,25.5477,63.21,171.1
34593,869493,76.7,55,2017-08-14,60,11.174,33.4948,3.876,25.57543,62.33,169.16
34593,869494,76.7,55,2017-08-14,70,10.229,33.6292,3.414,25.84597,53.82,148.98
34593,869495,76.7,55,2017-08-14,75,10.13,33.6673,3.266,25.89271,51.39,142.18
34593,869496,76.7,55,2017-08-14,85,10.024,33.6947,3.021,25.93238,47.43,131.8
34593,869497,76.7,55,2017-08-14,100,9.862,33.7439,2.859,25.99851,44.74,124.74
34664,871328,76.7,49,2017-11-21,30,12.43,33.4816,4.244,25.33012,70.1,185.29
34664,871329,76.7,49,2017-11-21,40,12.12,33.5223,4.02,25.42134,65.98,175.5
34664,871330,76.7,49,2017-11-21,50,11.811,33.5359,3.844,25.49039,62.68,167.41
34664,871331,76.7,49,2017-11-21,52,11.721,33.5358,3.868,25.50713,62.95,168.87
34665,871338,76.7,51,2017-11-20,21,15.701,33.4652,5.254,24.63676,92.79,229.34
34665,871339,76.7,51,2017-11-20,30,14.728,33.4287,5.181,24.82204,89.71,225.78
34665,871340,76.7,51,2017-11-20,31,14.717,33.429,5.179,24.82469,89.65,225.69
34665,871341,76.7,51,2017-11-20,41,14.275,33.4188,5.183,24.91111,88.91,226.28
34665,871342,76.7,51,2017-11-20,50,13.004,33.4079,5.025,25.16215,83.96,218.91
34665,871343,76.7,51,2017-11-20,51,12.488,33.4077,4.853,25.26272,80.21,211.84
34665,871344,76.7,51,2017-11-20,61,11.214,33.4852,4.152,25.56082,66.82,181.26
34665,871345,76.7,51,2017-11-20,71,10.731,33.5401,3.95,25.6898,62.93,172.41
34665,871346,76.7,51,2017-11-20,75,10.548,33.5794,3.912,25.7525,62.09,170.32
34665,871347,76.7,51,2017-11-20,86,10.048,33.6452,3.512,25.88974,55.15,153.3
34665,871348,76.7,51,2017-11-20,100,9.758,33.7472,3.166,26.01836,49.43,138.16
34666,871362,76.7,55,2017-11-20,21,16.665,33.4882,5.605,24.43499,100.91,244.71
34666,871363,76.7,55,2017-11-20,30,16.646,33.4876,5.595,24.4396,100.69,243.91
34666,871364,76.7,55,2017-11-20,31,16.642,33.4926,5.59,24.44444,100.59,244.05
34666,871365,76.7,55,2017-11-20,41,16.42,33.4742,5.507,24.48228,98.65,240.42
34666,871366,76.7,55,2017-11-20,50,14.634,33.4057,5.283,24.82565,91.28,230.22
34666,871367,76.7,55,2017-11-20,51,14.563,33.4042,5.289,24.83966,91.25,230.92
34666,871368,76.7,55,2017-11-20,61,12.756,33.3738,4.913,25.18501,81.64,214.46
34666,871369,76.7,55,2017-11-20,71,11.843,33.3978,4.725,25.37816,77.03,206.27
34666,871370,76.7,55,2017-11-20,75,11.503,33.4834,4.399,25.5076,71.23,191.57
34666,871371,76.7,55,2017-11-20,86,10.626,33.5558,3.985,25.721,63.34,173.97
34666,871372,76.7,55,2017-11-20,100,9.987,33.685,3.478,25.93161,54.56,151.4
34666,871373,76.7,55,2017-11-20,101,9.926,33.6898,3.44,25.94561,53.89,150.13
34738,873262,76.7,49,2018-02-09,30,13.275,33.5342,5.988,25.20487,100.7,260.85
34738,873263,76.7,49,2018-02-09,31,13.175,33.5361,5.897,25.22641,98.96,257.55
34738,873264,76.7,49,2018-02-09,40,13.072,33.5435,5.736,25.25314,96.06,250.51
34738,873265,76.7,49,2018-02-09,50,12.459,33.5633,4.879,25.38892,80.67,212.5
34738,873266,76.7,49,2018-02-09,54,12.433,33.5621,4.802,25.39319,79.35,209.72
34739,873273,76.7,51,2018-02-09,30,13.623,33.4903,5.655,25.10055,95.76,246.37
34739,873274,76.7,51,2018-02-09,40,12.91,33.5082,5.123,25.25784,85.49,223.16
34739,873275,76.7,51,2018-02-09,50,12.772,33.5162,4.94,25.29165,82.19,215.64
34739,873276,76.7,51,2018-02-09,60,11.214,33.5422,3.995,25.60512,64.32,173.96
34739,873277,76.7,51,2018-02-09,70,10.668,33.6081,3.76,25.75377,59.84,164.14
34739,873278,76.7,51,2018-02-09,75,10.556,33.641,3.671,25.79913,58.29,159.82
34739,873279,76.7,51,2018-02-09,85,10.354,33.6826,3.349,25.86685,52.96,145.79
34739,873280,76.7,51,2018-02-09,100,10.354,33.6945,3.3,25.87674,52.19,143.66
34739,873281,76.7,51,2018-02-09,101,10.348,33.6908,3.279,25.87492,51.85,143.12
34740,873296,76.7,55,2018-02-09,30,14.157,33.4858,5.988,24.98687,102.52,260.9
34740,873297,76.7,55,2018-02-09,40,13.797,33.4916,5.771,25.06653,98.08,251.43
34740,873298,76.7,55,2018-02-09,50,13.293,33.4935,5.383,25.17088,90.53,234.97
34740,873299,76.7,55,2018-02-09,60,12.31,33.5139,4.616,25.37968,76.06,201.05
34740,873300,76.7,55,2018-02-09,70,11.996,33.543,4.398,25.46226,72,191.99
34740,873301,76.7,55,2018-02-09,75,11.872,33.5658,4.303,25.50344,70.26,187.39
34740,873302,76.7,55,2018-02-09,85,11.198,33.5848,3.921,25.64226,63.11,170.73
34740,873303,76.7,55,2018-02-09,100,10.405,33.6209,3.761,25.81058,59.52,164.17
34811,875051,76.7,49,2018-04-21,30,10.523,33.76,4.393,25.89577,69.77,191.93
34811,875052,76.7,49,2018-04-21,41,10.285,33.7724,4.07,25.94696,64.31,177.8
34811,875053,76.7,49,2018-04-21,50,9.807,33.8175,3.286,26.06326,51.39,143.55
34811,875054,76.7,49,2018-04-21,60,9.406,33.8674,2.756,26.16856,42.73,120.37
34812,875060,76.7,51,2018-04-20,30,10.447,33.7322,3.94,25.88728,62.46,171.52
34812,875061,76.7,51,2018-04-20,41,10.161,33.7594,3.519,25.95799,55.44,153.18
34812,875062,76.7,51,2018-04-20,50,9.71,33.7598,3.221,26.03428,50.25,140.73
34812,875063,76.7,51,2018-04-20,60,9.584,33.7995,3,26.08642,46.68,130.57
34812,875064,76.7,51,2018-04-20,71,9.397,33.8431,2.95,26.15141,45.72,128.87
34812,875065,76.7,51,2018-04-20,75,9.216,33.8705,2.933,26.20218,45.28,127.64
34812,875066,76.7,51,2018-04-20,86,9.051,33.9133,2.747,26.26236,42.27,119.54
34812,875067,76.7,51,2018-04-20,100,8.853,33.974,2.421,26.34159,37.1,105.35
34812,875068,76.7,51,2018-04-20,101,8.817,33.9786,2.404,26.35085,36.81,104.99
34812,875069,76.7,51,2018-04-20,118,8.756,33.9996,2.293,26.37738,35.07,100.16
34813,875084,76.7,55,2018-04-20,24,13.401,33.465,6.081,25.12566,102.49,265.76
34813,875085,76.7,55,2018-04-20,30,13.345,33.464,6.071,25.13649,102.2,264.48
34813,875086,76.7,55,2018-04-20,36,13.31,33.4627,6.055,25.14286,101.85,263.78
34813,875087,76.7,55,2018-04-20,44,13.277,33.4613,6.035,25.14883,101.44,262.91
34813,875088,76.7,55,2018-04-20,50,13.233,33.4615,5.995,25.15813,100.68,261.97
34813,875089,76.7,55,2018-04-20,60,13.111,33.4653,5.823,25.18593,97.54,253.67
34813,875090,76.7,55,2018-04-20,70,12.963,33.4583,5.709,25.21035,95.33,248.69
34813,875091,76.7,55,2018-04-20,75,12.762,33.4621,5.673,25.253,94.33,247.12
34813,875092,76.7,55,2018-04-20,86,11.165,33.5274,4.489,25.60357,72.19,195.47
34813,875093,76.7,55,2018-04-20,100,10.692,33.5506,4.164,25.70603,66.28,181.98
34886,876978,76.7,49,2018-06-23,30,10.112,33.7783,3.233,25.98063,50.89,141.12
34886,876979,76.7,49,2018-06-23,40,10.134,33.8133,3.076,26.0046,48.45,134.24
34886,876980,76.7,49,2018-06-23,50,10.152,33.8276,3.041,26.0131,47.93,132.73
34886,876981,76.7,49,2018-06-23,60,10.073,33.8449,2.835,26.04039,44.61,123.73
34887,876989,76.7,51,2018-06-23,40,9.996,33.7397,3.398,25.97049,53.34,147.91
34887,876990,76.7,51,2018-06-23,50,9.692,33.7745,3.081,26.04874,48.05,134.46
34887,876991,76.7,51,2018-06-23,60,9.522,33.8101,2.98,26.10486,46.31,129.7
34887,876992,76.7,51,2018-06-23,70,9.314,33.8673,2.796,26.18373,43.26,122.02
34887,876993,76.7,51,2018-06-23,75,9.304,33.8725,2.779,26.18959,42.99,120.94
34887,876994,76.7,51,2018-06-23,85,9.233,33.9004,2.496,26.22319,38.56,108.62
34887,876995,76.7,51,2018-06-23,99,9.302,33.9791,2.071,26.27416,32.06,90.39
34887,876996,76.7,51,2018-06-23,100,9.3,33.9881,2.035,26.28157,31.5,88.56
34888,877009,76.7,55,2018-06-23,30,12.033,33.782,6.234,25.63891,102.3,271.45
34888,877010,76.7,55,2018-06-23,40,11.668,33.7394,5.51,25.67459,89.69,239.92
34888,877011,76.7,55,2018-06-23,50,10.937,33.6906,4.939,25.76977,79.11,215.59
34888,877012,76.7,55,2018-06-23,60,10.518,33.6451,4.142,25.8083,65.73,180.33
34888,877013,76.7,55,2018-06-23,70,10.084,33.6629,3.776,25.89686,59.35,164.85
34888,877014,76.7,55,2018-06-23,75,9.755,33.7317,3.521,26.00581,54.97,153.26
34888,877015,76.7,55,2018-06-23,85,9.448,33.7859,3.182,26.0989,49.36,138.49
34888,877016,76.7,55,2018-06-23,100,9.21,33.8427,3.092,26.18226,47.72,134.57
34888,877017,76.7,55,2018-06-23,101,9.174,33.8384,3.071,26.18468,47.36,134.05
34958,878934,76.7,49,2018-10-28,30,13.355,33.5712,4.625,25.21742,77.93,201.47
34958,878935,76.7,49,2018-10-28,31,13.151,33.57,4.722,25.25744,79.22,206.11
34958,878936,76.7,49,2018-10-28,40,12.606,33.58,4.421,25.37292,73.33,192.99
34958,878937,76.7,49,2018-10-28,50,12.088,33.5867,4.126,25.47787,67.7,180.12
34958,878938,76.7,49,2018-10-28,61,11.991,33.5891,4.017,25.49856,65.77,175.36
34959,878944,76.7,51,2018-10-28,30,15.019,33.5691,5.159,24.86752,89.93,224.81
34959,878945,76.7,51,2018-10-28,40,14.249,33.5522,4.919,25.01949,84.41,214.71
34959,878946,76.7,51,2018-10-28,50,12.781,33.5402,4.449,25.30849,74.05,194.2
34959,878947,76.7,51,2018-10-28,60,12.422,33.5499,4.294,25.38615,70.94,187.02
34959,878948,76.7,51,2018-10-28,70,12.022,33.5718,4.141,25.47973,67.84,180.77
34959,878949,76.7,51,2018-10-28,75,11.947,33.5775,4.127,25.49849,67.5,179.73
34959,878950,76.7,51,2018-10-28,85,11.634,33.593,3.916,25.5692,63.63,170.53
34959,878951,76.7,51,2018-10-28,100,10.895,33.6551,3.562,25.75173,56.98,155.5
34960,878965,76.7,55,2018-10-28,30,15.331,33.5759,5.452,24.80457,95.64,237.59
34960,878966,76.7,55,2018-10-28,41,13.834,33.5359,4.87,25.09321,82.85,212.17
34960,878967,76.7,55,2018-10-28,50,13.476,33.5352,4.713,25.16627,79.59,205.73
34960,878968,76.7,55,2018-10-28,60,12.668,33.554,4.415,25.34176,73.31,192.3
34960,878969,76.7,55,2018-10-28,70,11.913,33.5913,4.053,25.51533,66.25,176.92
34960,878970,76.7,55,2018-10-28,75,11.3,33.6308,3.781,25.65918,61.01,164.64
34960,878971,76.7,55,2018-10-28,85,10.736,33.6556,3.634,25.7795,57.94,158.22
34960,878972,76.7,55,2018-10-28,100,10.203,33.6646,3.714,25.8792,58.53,162.13
35061,881588,76.7,49,2019-04-17,30,9.723,33.796,3.348,26.05966,52.26,146.04
35061,881589,76.7,49,2019-04-17,40,9.659,33.8102,3.273,26.08171,51.02,142.76
35061,881590,76.7,49,2019-04-17,50,9.518,33.8477,3.055,26.13455,47.48,133.25
35061,881591,76.7,49,2019-04-17,58,9.516,33.8502,3.071,26.13712,47.73,133.93
35062,881597,76.7,51,2019-04-17,30,11.996,33.4967,5.212,25.42437,85.31,227.38
35062,881598,76.7,51,2019-04-17,40,11.687,33.5007,5.032,25.48558,81.82,219.5
35062,881599,76.7,51,2019-04-17,50,11.226,33.5345,4.19,25.59652,67.47,182.77
35062,881600,76.7,51,2019-04-17,61,10.819,33.561,3.917,25.6902,62.54,170.55
35062,881601,76.7,51,2019-04-17,70,10.385,33.6488,3.61,25.83456,57.12,157.16
35062,881602,76.7,51,2019-04-17,75,10.224,33.6682,3.616,25.87745,57.02,157.42
35062,881603,76.7,51,2019-04-17,85,9.932,33.7024,3.646,25.95383,57.14,158.71
35062,881604,76.7,51,2019-04-17,100,9.739,33.8208,3.199,26.07901,49.95,139.54
35063,881618,76.7,55,2019-04-17,30,13.996,33.3634,6.06,24.92583,103.33,264.06
35063,881619,76.7,55,2019-04-17,31,13.981,33.3565,6.052,24.92367,103.17,263.71
35063,881620,76.7,55,2019-04-17,41,13.799,33.3838,5.988,24.98286,101.7,260.9
35063,881621,76.7,55,2019-04-17,50,12.869,33.3394,5.732,25.13568,95.46,250.06
35063,881622,76.7,55,2019-04-17,60,11.742,33.3686,5.115,25.3737,83.21,222.78
35063,881623,76.7,55,2019-04-17,71,10.824,33.5498,4.39,25.68101,70.08,191.52
35063,881624,76.7,55,2019-04-17,75,10.764,33.5683,4.373,25.70615,69.73,190.4
35063,881625,76.7,55,2019-04-17,86,10.514,33.6195,3.959,25.7901,62.81,172.36
35063,881626,76.7,55,2019-04-17,100,10.341,33.7139,3.507,25.8941,55.45,152.67
35063,881627,76.7,55,2019-04-17,102,10.278,33.7258,3.428,25.91425,54.13,149.51
35128,883280,76.7,49,2019-07-25,22,13.075,33.7553,5.593,25.41556,93.8,243.59
35128,883281,76.7,49,2019-07-25,30,12.983,33.7468,5.454,25.42769,91.28,237.54
35128,883282,76.7,49,2019-07-25,31,12.992,33.7581,5.46,25.43471,91.41,237.8
35128,883283,76.7,49,2019-07-25,40,12.884,33.7634,5.363,25.46066,89.58,233.56
35128,883284,76.7,49,2019-07-25,50,11.891,33.7726,4.053,25.65931,66.3,176.48
35128,883285,76.7,49,2019-07-25,61,11.186,33.8115,3.288,25.81977,52.99,143.15
35129,883292,76.7,51,2019-07-25,30,12.175,33.7184,4.326,25.56261,71.17,188.38
35129,883293,76.7,51,2019-07-25,40,11.474,33.737,3.782,25.70848,61.3,164.67
35129,883294,76.7,51,2019-07-25,50,10.795,33.7873,3.186,25.87024,50.91,138.7
35129,883295,76.7,51,2019-07-25,60,10.415,33.8325,2.908,25.97224,46.09,126.58
35129,883296,76.7,51,2019-07-25,70,10.098,33.8832,2.639,26.06644,41.55,114.86
35129,883297,76.7,51,2019-07-25,75,10.005,33.8894,2.606,26.0872,40.95,113.43
35129,883298,76.7,51,2019-07-25,85,9.87,33.9269,2.438,26.13953,38.2,106.11
35129,883299,76.7,51,2019-07-25,100,9.755,33.9516,2.33,26.17856,36.42,101.4
35130,883312,76.7,55,2019-07-25,30,11.05,33.6094,4.218,25.68553,67.72,183.65
35130,883313,76.7,55,2019-07-25,40,10.552,33.7983,2.931,25.921,46.59,127.59
35130,883314,76.7,55,2019-07-25,50,10.329,33.8243,2.779,25.98026,43.97,120.97
35130,883315,76.7,55,2019-07-25,60,10.228,33.8549,2.637,26.02184,41.63,114.78
35130,883316,76.7,55,2019-07-25,70,10.113,33.8717,2.575,26.05492,40.56,112.08
35130,883317,76.7,55,2019-07-25,75,10.066,33.8846,2.569,26.07315,40.42,111.82
35130,883318,76.7,55,2019-07-25,85,9.838,33.9238,2.353,26.14246,36.85,102.41
35130,883319,76.7,55,2019-07-25,100,9.713,33.9565,2.266,26.18935,35.39,98.62
35198,885129,76.7,49,2019-11-18,30,13.667,33.6073,4.882,25.18203,82.81,212.67
35198,885130,76.7,49,2019-11-18,40,13.305,33.62,4.514,25.2658,76,196.63
35198,885131,76.7,49,2019-11-18,50,12.522,33.6427,4.233,25.43833,70.12,184.36
35198,885132,76.7,49,2019-11-18,60,11.838,33.6758,3.767,25.59451,61.51,164.04
35199,885138,76.7,51,2019-11-18,30,12.671,33.5811,4.555,25.36062,75.67,198.39
35199,885139,76.7,51,2019-11-18,40,12.11,33.6083,4.195,25.48999,68.88,182.69
35199,885140,76.7,51,2019-11-18,50,11.622,33.6488,3.918,25.61315,63.67,170.61
35199,885141,76.7,51,2019-11-18,60,11.172,33.6877,3.675,25.7259,59.17,160.01
35199,885142,76.7,51,2019-11-18,70,10.817,33.7042,3.54,25.80247,56.56,154.12
35199,885143,76.7,51,2019-11-18,75,10.784,33.7161,3.524,25.81778,56.27,153.42
35199,885144,76.7,51,2019-11-18,85,10.655,33.7389,3.367,25.8586,53.62,146.58
35199,885145,76.7,51,2019-11-18,100,10.37,33.771,3.236,25.93366,51.22,140.87
35200,885159,76.7,55,2019-11-18,30,13.028,33.5013,4.82,25.22865,80.62,209.97
35200,885160,76.7,55,2019-11-18,40,12.379,33.4982,4.617,25.3533,76.19,201.09
35200,885161,76.7,55,2019-11-18,50,11.43,33.4703,4.517,25.5096,73.03,196.71
35200,885162,76.7,55,2019-11-18,60,10.199,33.4753,4.291,25.7306,67.54,186.83
35200,885163,76.7,55,2019-11-18,70,9.83,33.5265,4.227,25.83289,66.02,184.02
35200,885164,76.7,55,2019-11-18,75,9.754,33.5907,4.162,25.89582,64.92,181.18
35200,885165,76.7,55,2019-11-18,85,9.811,33.6762,3.601,25.95354,56.27,156.75
35200,885166,76.7,55,2019-11-18,100,9.613,33.7705,3.345,26.06047,52.07,145.59
35302,887617,76.7,49,2020-01-19,28,12.657,33.61,5.387,25.38564,89.47,235.11
35302,887619,76.7,49,2020-01-19,30,12.641,33.6093,5.41,25.38831,89.82,235.63
35302,887620,76.7,49,2020-01-19,35,12.604,33.6136,5.244,25.3991,87,228.4
35302,887621,76.7,49,2020-01-19,43,12.548,33.6197,5.156,25.4151,85.44,225.02
35302,887622,76.7,49,2020-01-19,50,12.569,33.6186,5.201,25.41055,86.22,226.52
35302,887623,76.7,49,2020-01-19,55,12.435,33.6289,4.865,25.44467,80.43,211.88
35303,887629,76.7,51,2020-01-19,30,12.929,33.5901,4.705,25.317,78.59,204.94
35303,887630,76.7,51,2020-01-19,40,12.503,33.6269,4.578,25.42924,75.8,199.38
35303,887631,76.7,51,2020-01-19,50,12.066,33.6658,4.328,25.54344,71.01,188.84
35303,887632,76.7,51,2020-01-19,60,11.809,33.694,3.957,25.61406,64.58,172.31
35303,887633,76.7,51,2020-01-19,70,11.473,33.7316,3.62,25.70584,58.67,157.97
35303,887634,76.7,51,2020-01-19,75,11.366,33.7425,3.567,25.73409,57.68,155.31
35303,887635,76.7,51,2020-01-19,85,10.797,33.7893,3.091,25.87293,49.39,134.56
35303,887636,76.7,51,2020-01-19,100,10.682,33.812,3.063,25.91148,48.82,133.65
35304,887649,76.7,55,2020-01-19,30,13.034,33.5411,5.927,25.25828,99.18,258.18
35304,887650,76.7,55,2020-01-19,40,13.01,33.5423,5.862,25.2645,98.04,255.35
35304,887651,76.7,55,2020-01-19,50,12.321,33.5424,5.077,25.39919,83.69,221.54
35304,887652,76.7,55,2020-01-19,60,11.51,33.5604,4.509,25.56549,73.06,196.35
35304,887653,76.7,55,2020-01-19,70,10.754,33.6179,3.874,25.74633,61.78,169.04
35304,887654,76.7,55,2020-01-19,75,10.704,33.6333,3.795,25.76732,60.46,165.23
35304,887655,76.7,55,2020-01-19,86,10.536,33.6465,3.683,25.80734,58.46,160.34
35304,887656,76.7,55,2020-01-19,100,10.216,33.7173,3.457,25.91811,54.51,150.82
35377,889506,76.7,49,2020-07-25,30,12.188,33.7827,4.182,25.61004,68.85,182.57
35377,889507,76.7,49,2020-07-25,40,11.239,33.8074,3.378,25.80605,54.5,147.45
35377,889508,76.7,49,2020-07-25,50,10.831,33.833,3.03,25.89948,48.47,132.28
35377,889509,76.7,49,2020-07-25,61,10.733,33.8437,2.899,25.92558,46.27,126.55
35378,889515,76.7,51,2020-07-25,30,13.718,33.7133,5.252,25.25353,89.23,228.78
35378,889516,76.7,51,2020-07-25,40,12.639,33.7059,4.111,25.46411,68.29,179.04
35378,889517,76.7,51,2020-07-25,50,11.344,33.7188,3.525,25.71852,56.97,153.87
35378,889518,76.7,51,2020-07-25,60,10.623,33.7479,3.181,25.87016,50.63,138.48
35378,889519,76.7,51,2020-07-25,71,10.229,33.8077,3.043,25.98528,48.03,132.81
35378,889520,76.7,51,2020-07-25,75,10.164,33.8386,3.004,26.02063,47.35,130.76
35378,889521,76.7,51,2020-07-25,86,9.889,33.8848,2.818,26.10351,44.17,122.65
35378,889522,76.7,51,2020-07-25,100,9.761,33.9143,2.714,26.14842,42.42,118.44
35379,889535,76.7,55,2020-07-25,30,12.797,33.5039,5.203,25.27617,86.62,226.64
35379,889536,76.7,55,2020-07-25,40,11.765,33.466,4.632,25.44417,75.42,201.73
35379,889537,76.7,55,2020-07-25,50,11.421,33.4683,4.463,25.50968,72.14,194.86
35379,889538,76.7,55,2020-07-25,61,10.627,33.5585,4.072,25.7219,64.72,177.3
35379,889539,76.7,55,2020-07-25,70,10.753,33.6851,3.532,25.79886,56.35,154.18
35379,889540,76.7,55,2020-07-25,75,10.298,33.6712,3.57,25.86716,56.38,155.42
35379,889541,76.7,55,2020-07-25,85,9.74,33.7941,3.058,26.05742,47.74,133.1
35379,889542,76.7,55,2020-07-25,100,9.549,33.9193,2.546,26.18728,39.61,111.15
35452,891506,76.7,49,2020-10-20,30,13.459,33.4408,5.076,25.09556,85.64,221.68
35452,891507,76.7,49,2020-10-20,40,12.947,33.4539,4.881,25.20849,81.48,213.16
35452,891508,76.7,49,2020-10-20,50,12.554,33.5033,4.429,25.32406,73.35,192.91
35452,891509,76.7,49,2020-10-20,55,12.489,33.5146,4.307,25.34562,71.24,188.1
35453,891517,76.7,51,2020-10-20,30,15.06,33.2697,5.7,24.62793,99.26,248.44
35453,891518,76.7,51,2020-10-20,50,12.509,33.2485,5.164,25.13519,85.31,225.56
35453,891519,76.7,51,2020-10-20,70,10.839,33.401,4.492,25.56244,71.67,196.17
35453,891520,76.7,51,2020-10-20,75,10.624,33.4425,4.306,25.6326,68.39,187.5
35453,891521,76.7,51,2020-10-20,100,9.909,33.661,3.643,25.92592,57.04,159.06
35454,891533,76.7,55,2020-10-20,30,13.189,33.1107,5.62,24.89431,94.1,244.89
35454,891534,76.7,55,2020-10-20,50,13.381,33.1994,5.471,24.92567,92.01,238.98
35454,891535,76.7,55,2020-10-20,70,11.95,33.4857,4.344,25.4264,71.02,189.69
35454,891536,76.7,55,2020-10-20,75,11.515,33.6035,4.213,25.59878,68.29,183.46
35454,891537,76.7,55,2020-10-20,100,10.92,33.6872,3.509,25.7723,56.18,152.77
35454,891538,76.7,55,2020-10-20,101,10.868,33.7125,3.501,25.80126,56,152.88
35528,893019,76.7,49,2021-02-02,30,11.778,33.5908,5.001,25.53823,81.52,217.78
35528,893020,76.7,49,2021-02-02,50,11.623,33.6262,4.568,25.5954,74.23,198.92
35528,893021,76.7,49,2021-02-02,51,11.646,33.5997,4.652,25.57061,75.62,202.58
35528,893022,76.7,49,2021-02-02,59,11.277,33.667,4.093,25.69079,66.03,178.21
35529,893027,76.7,51,2021-02-02,30,12.402,33.5504,5.242,25.38886,86.57,228.31
35529,893028,76.7,51,2021-02-02,50,12.338,33.5413,5.205,25.39509,85.83,226.7
35529,893029,76.7,51,2021-02-02,70,11.436,33.6728,4.056,25.66688,65.66,176.61
35529,893030,76.7,51,2021-02-02,75,11.378,33.7066,3.923,25.70398,63.44,170.81
35529,893031,76.7,51,2021-02-02,100,10.391,33.8651,2.82,26.00344,44.68,122.75
35529,893032,76.7,51,2021-02-02,101,10.314,33.8467,2.878,26.00237,45.52,125.27
35530,893045,76.7,55,2021-02-02,30,12.888,33.5562,5.468,25.29882,91.23,238.18
35530,893046,76.7,55,2021-02-02,50,12.291,33.5963,4.576,25.44674,75.41,199.29
35530,893047,76.7,55,2021-02-02,70,10.931,33.7621,3.195,25.82738,51.19,139.1
35530,893048,76.7,55,2021-02-02,75,10.58,33.7956,3.122,25.91547,49.65,135.91
35530,893049,76.7,55,2021-02-02,100,9.831,33.8766,2.838,26.10733,44.42,123.52
